date,Always Long,Always Short,MA Crossover 10/50,Momentum 20d,VolRegime_w20,MeanRevert_w20_z3.0,TrendQual_s10_l50_q20,DrawdownAvoid_lb60,PriceAccel_w10_s5,RelativeStrength_w14,VolumePrice_w20,Breakout_lb20_th0.02
2018-04-02,0.07122345781401833,0.09322612177313719,0.07122345781401833,0.08637026507362623,0.0863136365912289,0.08085298207648561,0.0863136365912289,0.0857454874662845,0.08409515786134206,0.0799575969177217,0.08836456342967941,0.0863136365912289
2018-04-03,0.07646402671682254,0.07625994091843397,0.07646402671682254,0.08575850382296647,0.08576620585329038,0.08457923542476725,0.08576620585329038,0.0856829625235465,0.08928147518396717,0.08363009865451695,0.08458111247828552,0.08576620585329038
2018-04-04,0.08197457509720675,0.06272631972084552,0.08197457509720675,0.08504374556239938,0.08511578234496545,0.0873205253284399,0.08511578234496545,0.08555324586660053,0.09254748274421466,0.08646185508146678,0.0810503284667235,0.08511578234496545
2018-04-05,0.08746565011117499,0.051764662345038355,0.08746565011117499,0.08395876524747707,0.08409115004004014,0.08886536721543865,0.08409115004004014,0.08506507681058045,0.09755483826330227,0.08803162073269881,0.077554919042994,0.08409115004004014
2018-04-06,0.07509199085357414,0.05808993206083483,0.07509199085357414,0.08754007254986065,0.08761502232218794,0.09039724968040441,0.08761502232218794,0.08798892894316988,0.09158570318441026,0.08872407322467349,0.08264499168293442,0.08761502232218794
2018-04-09,0.08013876523178101,0.048097200442046496,0.08013876523178101,0.08639698184280507,0.0865303286105453,0.0921774055103055,0.0865303286105453,0.08742798410968504,0.09663625503319978,0.0904224691689002,0.07897318759785998,0.0865303286105453
2018-04-10,0.0853024227309431,0.040096661807517336,0.0853024227309431,0.08508202973408613,0.0852628331259735,0.09296197518767917,0.0852628331259735,0.08668837204074299,0.10264089584487542,0.09127431296600601,0.07486240757928621,0.0852628331259735
2018-04-11,0.07331215889815526,0.04485190331621054,0.07331215889815526,0.08871733427470697,0.08886248378018086,0.09594997379932303,0.08886248378018086,0.08969103171660578,0.09406275695048175,0.09323860930173404,0.08027662150408492,0.08886248378018086
2018-04-12,0.07818508639356411,0.037583843936731885,0.07818508639356411,0.08750623817718518,0.08768222741085809,0.09654071011362512,0.08768222741085809,0.08905524310563984,0.0992271418775917,0.09392549130107399,0.0767444764684499,0.08768222741085809
2018-04-13,0.06776574696590111,0.04222151703601913,0.06776574696590111,0.09178338018590336,0.07576024998445,0.10176982115553898,0.09656009311372526,0.09268381755525604,0.09039952488811209,0.09918674622126246,0.08216434600202227,0.0919390099259082
2018-04-16,0.07304431967897888,0.035822042755875104,0.07304431967897888,0.09149412058280879,0.08165627034584447,0.1014120552070883,0.08951065662173677,0.09302793026859685,0.09322833486628371,0.09619202127810228,0.07990055968540846,0.09166736903029761
2018-04-17,0.062484336774776716,0.03965100169970299,0.062484336774776716,0.09441463536492756,0.06961431638595486,0.10708180985710453,0.09646726158351517,0.09525206163271523,0.09446558344464664,0.099424143871175,0.08407800916516356,0.09458250344554107
2018-04-18,0.053515401861193544,0.04379960509849267,0.053515401861193544,0.09698056411920075,0.05940124900919241,0.11128636031679036,0.10321506977743417,0.09713066284327689,0.09167339943771377,0.10429999282318497,0.08803208064531415,0.09715021220701286
2018-04-19,0.0581008148860772,0.03734403633373576,0.0581008148860772,0.09742695571242749,0.06451516143094278,0.1156457432942896,0.09779118761350736,0.09815341266450979,0.08477636204753262,0.10483557860817418,0.08571721451915748,0.09759271800356856
2018-04-20,0.04939518638794353,0.040818369302008,0.04939518638794353,0.09893979698066636,0.054631334857972114,0.11857229817434063,0.10338207616150112,0.09899730126379724,0.09105255918091175,0.10677641384317219,0.08892155086981389,0.09911792658992964
2018-04-23,0.05346009131381337,0.034843236945615814,0.05346009131381337,0.09909136442351436,0.05915355994157916,0.11960337488413313,0.0980676059700234,0.0997662736896805,0.08972387173418911,0.10527523255350042,0.08829846782722738,0.09925682940290997
2018-04-24,0.04564621060532119,0.03807952410849236,0.04564621060532119,0.10072885953978736,0.050303933394321175,0.1205557543430017,0.10356638777879897,0.10073259731124815,0.09685125736857367,0.10753701132236317,0.08945094223146693,0.10090131139130408
2018-04-25,0.049588655521882796,0.03275349482584564,0.049588655521882796,0.10133384358408185,0.054683954374347386,0.12276085658721511,0.0988016555383398,0.10198258006478107,0.08946932492299968,0.10868849274436149,0.08885072504076166,0.10149776127350059
2018-04-26,0.042721129507698026,0.0359542795033328,0.042721129507698026,0.10366901360894017,0.0469232785946784,0.12761248430331854,0.10488487062362202,0.10354448677493443,0.0867004314600891,0.11044088395337535,0.09098678974090521,0.10384122242140788
2018-04-27,0.046265872462236984,0.030954210184046885,0.046265872462236984,0.1039574151342435,0.050852136851022245,0.12576745289572966,0.10007456387297778,0.1045784255802221,0.08664691798206581,0.10929419011425594,0.09121863520028659,0.10412430726067552
2018-04-30,0.0395508810427303,0.03359311977025559,0.0395508810427303,0.10500838905997127,0.04328534795398258,0.13299514545376148,0.10468253352411168,0.10478752667131128,0.08700465855070301,0.11197863399240335,0.09238151824960397,0.1051813646884352
2018-05-01,0.042626872605787854,0.028933680801326477,0.042626872605787854,0.10479052443747262,0.0466859503654918,0.13646317427768542,0.09973463214272664,0.10534252402589458,0.08238987572141092,0.11317184490924431,0.09227304138359566,0.104961006723576
2018-05-02,0.03680775917394068,0.03154032972565463,0.03680775917394068,0.10662035092916967,0.04014246719187045,0.1380094428887699,0.10497905362305456,0.10621160870585021,0.08230335994551685,0.11552018855445065,0.09426708282581904,0.10679059726196263
2018-05-03,0.03933754564260492,0.0270912532348443,0.03933754564260492,0.10542236939779336,0.04293018674906333,0.14535988415068088,0.0995789281905033,0.1058370844374602,0.07985399854003547,0.11734533390147799,0.09231132363022497,0.10559454648270636
2018-05-04,0.04204930329892847,0.02352109064505812,0.04204930329892847,0.10420947007061718,0.04591494482578709,0.1513149696036072,0.09457457962710414,0.10543901741069811,0.07800057744418935,0.11830258879790913,0.09023945036393649,0.10438470461323622
2018-05-07,0.04501344704156741,0.02067187236822749,0.04501344704156741,0.10313945826076391,0.049174582437607965,0.15378629132129723,0.09017951960060598,0.10520304271005554,0.0757601007966051,0.11967157894107094,0.08906592047604793,0.10332073900458313
2018-05-08,0.039177065242920674,0.022491923132410413,0.039177065242920674,0.10626028190499033,0.04263921451726794,0.15259922375444365,0.09567287835774019,0.10742379176522697,0.07477369634606253,0.12096895266216241,0.09238181090979036,0.10643409616406382
2018-05-09,0.04201937001335053,0.01987839140658215,0.04201937001335053,0.10543661222218137,0.04576072484000288,0.15502449399651264,0.0919679057272196,0.10745856657339925,0.07523688966578779,0.11861590461886308,0.0909637590323557,0.10561801189039441
2018-05-10,0.04530144235832269,0.017820480430354953,0.04530144235832269,0.10517950158592729,0.04936408591267615,0.15024650315408103,0.08914542473942347,0.10811046999216474,0.07600167267093115,0.11769200015234979,0.09046830084994452,0.10536867579550148
2018-05-11,0.04909155224896301,0.016188260582751596,0.04909155224896301,0.10546919055644029,0.05352357060737442,0.13936620747380132,0.08714709027171903,0.10935443652186395,0.07991316953575894,0.1149226404848938,0.09027027923633188,0.10566205023113882
