date,Always Long,Always Short,MA Crossover 10/50,Momentum 20d,VolRegime_w20,MeanRevert_w20_z3.0,TrendQual_s10_l50_q20,DrawdownAvoid_lb60,PriceAccel_w10_s5,RelativeStrength_w14,VolumePrice_w20,Breakout_lb20_th0.02
2018-04-02,0.0675436809649138,0.09666479228605036,0.0675436809649138,0.08728377896303986,0.08720739968956873,0.07993040516210051,0.08720739968956873,0.08644211707288924,0.08422980241182818,0.07875417823911594,0.08998536486644224,0.08720739968956873
2018-04-03,0.0742704881014205,0.07400726627695942,0.0742704881014205,0.08652899971696965,0.08653937145826816,0.08494503944932229,0.08653937145826816,0.08642729219806783,0.09130865983635811,0.08367609773965715,0.08494755420502012,0.08653937145826816
2018-04-04,0.08138563228284099,0.057108222228688874,0.08138563228284099,0.08547307361254472,0.08556967533110858,0.08854077240244689,0.08556967533110858,0.08615696450720217,0.0956946502657344,0.08738030317080742,0.08016572325356773,0.08556967533110858
2018-04-05,0.08851554544828677,0.04436439160166461,0.08851554544828677,0.08381300746692055,0.08398923169806362,0.0904121492510346,0.08398923169806362,0.0852888244540545,0.1024281249892111,0.08928109506603524,0.07541362118031511,0.08398923169806362
2018-04-06,0.07232583457153037,0.05157673730155107,0.07232583457153037,0.08871095264812734,0.08881237893605166,0.09259989582281272,0.08881237893605166,0.08931884773234328,0.09423094707603996,0.09031693500943846,0.08215687845847151,0.08881237893605166
2018-04-09,0.07868805005792198,0.04032731601180488,0.07868805005792198,0.086980294656099,0.08715946986090228,0.09483941441329943,0.08715946986090228,0.08836827588630139,0.10102704051324993,0.09243366957193327,0.07716947924876127,0.08715946986090228
2018-04-10,0.08525946512428247,0.03196821529026531,0.08525946512428247,0.08496591205068436,0.08520671296820842,0.09563219716354857,0.08520671296820842,0.08711188688987201,0.10919220920664162,0.09331873094984877,0.07167177929594921,0.08520671296820842
2018-04-11,0.06978581915585898,0.036834457855181156,0.06978581915585898,0.08994203522163402,0.09013857559530908,0.0998764668412221,0.09013857559530908,0.09126273213605772,0.09725689521972022,0.09611891997137209,0.07872112765716742,0.09013857559530908
2018-04-12,0.07583549521767928,0.029480841643747917,0.07583549521767928,0.08810525266122314,0.0883417678764989,0.1004675917067435,0.0883417678764989,0.09019297508894825,0.1042278270026155,0.09684351596085902,0.07398570187100754,0.0883417678764989
2018-04-13,0.06269711908192305,0.03403785886926654,0.06269711908192305,0.09380994826713974,0.07265978594539291,0.10771368797622331,0.10039502998561188,0.09504189358332771,0.0919252418963317,0.10406747837764484,0.08093227706069697,0.09402255987451841
2018-04-16,0.06918371327927877,0.027764478763210247,0.06918371327927877,0.09335260709189878,0.08021405110399668,0.1071339866444967,0.09065969150467516,0.09544979123158517,0.09572474651462609,0.09981601485022801,0.0779283563867846,0.09358884934994073
2018-04-17,0.05615516618774049,0.03137621379085257,0.05615516618774049,0.09705492178088086,0.06472979238757201,0.11487628993155428,0.09988685248622606,0.09820759943125906,0.09712494303261643,0.10400506341061516,0.08314230540388062,0.09728568596906204
2018-04-18,0.04568817321450579,0.03538201582782958,0.04568817321450579,0.10008464828382173,0.05231343639411509,0.1203400911166318,0.10878771810215644,0.10029184618715473,0.09283472342909432,0.11032215390529464,0.087948179386325,0.10031884093856525
2018-04-19,0.05083530165825533,0.029029623041441813,0.05083530165825533,0.10072021606454591,0.05829182447238676,0.1267323481225013,0.10122415273036357,0.1017259915561271,0.08365709583894587,0.11110294491215394,0.08489572679439189,0.10094947315063107
2018-04-20,0.041016776996280445,0.03224744315397615,0.041016776996280445,0.1022239065357641,0.04668869449942738,0.13028561178006093,0.10841124923336903,0.10230336637275714,0.09148769456084056,0.11320463949069709,0.0886437384764732,0.10247010190407363
2018-04-23,0.045440270656566584,0.026589957020720284,0.045440270656566584,0.10253451554784693,0.0518102158016659,0.1319415286801795,0.10112038919244434,0.10346968962025876,0.0897990396756844,0.11118822807194892,0.08790232018893705,0.10276357488718088
2018-04-24,0.03694056945554174,0.029479876974756188,0.03694056945554174,0.10417010416687623,0.04179835822154353,0.13252823251425894,0.10811433657230023,0.10417527351329828,0.0988452735473835,0.11369952413210684,0.08889920342446979,0.10440867802192304
2018-04-25,0.04107565885134009,0.024606331912927194,0.04107565885134009,0.10511282116720375,0.04657559960416778,0.13593123764274348,0.10161542144242085,0.10601399564769502,0.08901117574657501,0.11544969621444157,0.08819207721752637,0.10534032570161876
2018-04-26,0.03383092411432869,0.027370899400083942,0.03383092411432869,0.107637464188832,0.03806771453627576,0.14221241983679034,0.10932966786291279,0.10746455465302923,0.08479992076331667,0.11715210833992065,0.09042669643971388,0.10787670575046732
2018-04-27,0.03745195014928575,0.022949520733740507,0.03745195014928575,0.10823618676873942,0.04223826723207823,0.13971877647960107,0.10286433727163312,0.10910218578588644,0.08488200518702611,0.1157385952954307,0.0908974907932297,0.10846873415406318
2018-04-30,0.030603704134010992,0.025125315659847408,0.030603704134010992,0.108860083765563,0.034224921297170675,0.14942682573692043,0.10840855354013924,0.10855398453703034,0.08470829825954125,0.11863833957178323,0.09174629109016662,0.10909997827381586
2018-05-01,0.03358709123114123,0.021133304610570548,0.03358709123114123,0.10859980869779468,0.03764921360147697,0.15474532558514076,0.10165434186033553,0.10936560300173455,0.07882333315580939,0.12038132141959583,0.09163740070836544,0.10883616489689384
2018-05-02,0.02790238651243574,0.023231120269155307,0.02790238651243574,0.11041742182313061,0.03101625384058871,0.15605464073862832,0.10815083186101669,0.10985177058678831,0.07821622690678899,0.12292469624917375,0.09367901034662181,0.11065325435323614
2018-05-03,0.030236002013964022,0.019541011895891785,0.030236002013964022,0.10867847485928205,0.03368373818218785,0.16719132413907936,0.10070780622225396,0.10925037928933741,0.0750925897857823,0.12543646528408794,0.09103039276496602,0.10891581354920318
2018-05-04,0.03281447177895012,0.016786944420248622,0.03281447177895012,0.10696085049053276,0.036626697994211976,0.17637787709304764,0.09397217099689364,0.10865088746108162,0.0727634484065775,0.12674989455541946,0.0882810102940268,0.10720127473005957
2018-05-07,0.03573575039335798,0.014743947319156462,0.03573575039335798,0.10553264031964639,0.039957080502068525,0.18032657594543203,0.0882331723747693,0.10836372514344278,0.07003891162795467,0.1287649378322665,0.0867869798269404,0.10578052832160699
2018-05-08,0.02995195198337549,0.015988689139412378,0.02995195198337549,0.1092140929713851,0.03324656998191091,0.17743852019067244,0.0949403904195589,0.11081538973530669,0.06847581946557332,0.1299070562960589,0.09061666147690271,0.10945290635646764
2018-05-09,0.0326830671562555,0.014173463016266957,0.0326830671562555,0.1082273605075143,0.03635412548373542,0.18148749005885728,0.09019403249284369,0.11101036180516677,0.06912255743941652,0.12670202288303567,0.08888619659582171,0.10847625540483072
2018-05-10,0.03599601434546657,0.012844672366134775,0.03599601434546657,0.10823388279465002,0.04012187447039591,0.17460626516971534,0.08681346967718435,0.11228529020700974,0.07027344419859781,0.12580385477366346,0.08853106288494217,0.10849415476677327
2018-05-11,0.040022121804920145,0.011860897546865812,0.040022121804920145,0.10921017462957697,0.044697881926397155,0.15869105220212248,0.08467378860674786,0.11462556233578633,0.07547719350981286,0.12250812408606336,0.08873376890515737,0.10947731264162963
2018-05-14,0.03256562656518687,0.012446875070377911,0.03256562656518687,0.10990846807804884,0.03610291615123148,0.17291004470031068,0.08787727327780434,0.11379131019306102,0.07432518415295289,0.12753385958929228,0.0897978872286171,0.11017492842792964
2018-05-15,0.026925007566726285,0.01312580409811898,0.026925007566726285,0.11066018484137109,0.029609902144220053,0.18452853649328463,0.0909246295264186,0.1130881849362446,0.06997075345345756,0.13178256538524266,0.09152535092747317,0.11093407306071608
