date,Always Long,Always Short,MA Crossover 10/50,Momentum 20d,VolRegime_w20,MeanRevert_w20_z3.0,TrendQual_s10_l50_q20,DrawdownAvoid_lb60,PriceAccel_w10_s5,RelativeStrength_w14,VolumePrice_w20,Breakout_lb20_th0.02
2018-04-02,0.0791155859874818,0.08655982048258104,0.0791155859874818,0.08439461228635926,0.08437620955922802,0.08255809170901346,0.08437620955922802,0.08419108142180849,0.083648140800325,0.08225134651843974,0.08503710612882534,0.08437620955922802
2018-04-03,0.08099594666366851,0.08092332036953742,0.08099594666366851,0.08416037869377256,0.0841628929615682,0.08377343170800769,0.0841628929615682,0.0841357099828431,0.08529344781224353,0.08345908844665802,0.08377405077489598,0.0841628929615682
2018-04-04,0.08295566641917901,0.07578759973993233,0.08295566641917901,0.08397827536339011,0.08400194669748884,0.08471937647868795,0.08400194669748884,0.08414538047555296,0.08636846084652312,0.0844415696395367,0.08264216452555244,0.08400194669748884
2018-04-05,0.08489194810146114,0.07101547301921816,0.08489194810146114,0.08374387539077177,0.08378785261316962,0.08534071001750657,0.08378785261316962,0.08410981936433196,0.08801638435863172,0.08507403567132994,0.0815522481357787,0.08378785261316962
2018-04-06,0.08061799282784855,0.07387143177561986,0.08061799282784855,0.08485733154432261,0.08488146100680098,0.08576661899019283,0.08488146100680098,0.08500161054108038,0.08613862641573959,0.08523674672955535,0.08324726532738935,0.08488146100680098
2018-04-09,0.08250958657441831,0.06924614749576756,0.08250958657441831,0.08460479597387487,0.08464819973329478,0.08644272356402198,0.08464819973329478,0.08493910600144237,0.08780350494820745,0.0858939084965265,0.08210604117143848,0.08464819973329478
2018-04-10,0.08441757753224693,0.06497872924396908,0.08441757753224693,0.08434488833054535,0.08440453046888265,0.0868620327966133,0.08440453046888265,0.08487153568920806,0.08974840096922668,0.08633651811766038,0.0808091483816354,0.08440453046888265
2018-04-11,0.08017078352554488,0.06761652051138833,0.08017078352554488,0.08545033978348711,0.08549672863615786,0.0876971396844029,0.08549672863615786,0.08576046563868121,0.08712318045094597,0.08686988870893025,0.08265071226260083,0.08549672863615786
2018-04-12,0.0820664749590596,0.06349636411444108,0.0820664749590596,0.08521022733515134,0.08526714703252325,0.08802971501149293,0.08526714703252325,0.08570835401768226,0.08883071156539628,0.08723417343541762,0.0815560635047296,0.08526714703252325
2018-04-13,0.07820743003246258,0.06627502643628193,0.07820743003246258,0.08657725546754666,0.0812096113647279,0.08958156528931449,0.08804254742284374,0.08685767016027264,0.08614233512245643,0.08882584872389412,0.08344741448459413,0.08662586546314302
2018-04-16,0.08029442247085501,0.06242825606495154,0.08029442247085501,0.08657016451586359,0.08335470588715577,0.08956434430174073,0.08594314513116123,0.08704823486001285,0.08711027109736875,0.08801650748874622,0.08275106874880998,0.08662445696247932
2018-04-17,0.07623735748939288,0.06490814928410728,0.07623735748939288,0.0875827885178271,0.07909562956914898,0.0912936009193278,0.08820775353677372,0.08783894760261966,0.08759842029523146,0.08909120503203487,0.08427452012278956,0.08763427014135383
