date,close,ret,decision,position,trade_cost,pnl,equity
2018-05-18,50.54999923706055,-0.011730249675844018,1,1,0.0,-0.011730249675844018,1.0177591513850979
2018-05-21,50.70000076293945,0.002967389280768451,1,1,0.0,0.002967389280768451,1.020779238981322
2018-05-22,51.060001373291016,0.007100603647617998,1,1,0.0,0.007100603647617998,1.0280273877690453
2018-05-23,50.93999862670898,-0.002350229991274766,-1,-1,0.0002,0.002150229991274766,1.0302378830900782
2018-05-24,50.66999816894531,-0.005300362486113208,-1,-1,0.0,0.005300362486113208,1.0356985173173816
2018-05-25,50.540000915527344,-0.002565566570271627,1,1,0.0002,-0.002765566570271627,1.032834224121009
2018-05-29,48.86000061035156,-0.033241002666061226,1,1,0.0,-0.033241002666061226,0.9985017789234032
2018-05-30,49.84000015258789,0.02005729697082126,1,1,0.0,0.02005729697082126,1.0185290256291633
2018-05-31,49.9900016784668,0.0030096614249532916,1,1,0.0,0.0030096614249532916,1.0215944531477945
2018-06-01,50.7599983215332,0.015403012946848538,1,1,0.0,0.015403012946848538,1.0373300857360586
2018-06-04,50.90999984741211,0.002955112900688839,1,1,0.0,0.002955112900688839,1.0403955132546898
2018-06-05,51.220001220703125,0.006089203972110768,1,1,0.0,0.006089203972110768,1.0467306937465666
2018-06-06,51.77000045776367,0.010737977820239442,1,1,0.0,0.010737977820239442,1.057970464719781
2018-06-07,51.83000183105469,0.00115899889434945,-1,-1,0.0002,-0.0013589988943494501,1.0565326840279725
2018-06-08,52.04999923706055,0.004244595759864467,1,1,0.0002,0.004044595759864467,1.0608059316419503
2018-06-11,51.45000076293945,-0.011527348374942625,1,1,0.0,-0.011527348374942625,1.0485776521097079
2018-06-12,51.22999954223633,-0.004276019775330986,1,1,0.0,-0.004276019775330986,1.0440939133333167
2018-06-13,51.08000183105469,-0.0029279272403267553,1,1,0.0,-0.0029279272403267553,1.0410368823230087
2018-06-14,50.93000030517578,-0.002936599853207378,1,1,0.0,-0.002936599853207378,1.0379797735671956
2018-06-15,51.380001068115234,0.008835671711035165,1,1,0.0,0.008835671711035165,1.04715102208913
2018-06-18,51.27999877929688,-0.0019463271066455512,-1,-1,0.0002,0.001746327106645551,1.0489796903037558
2018-06-19,51.650001525878906,0.0072153423437950615,-1,-1,0.0,-0.0072153423437950615,1.0414109427265261
2018-06-20,51.27000045776367,-0.007357232466388974,-1,-1,0.0,0.007357232466388974,1.0490728451252065
2018-06-21,50.9900016784668,-0.005461259543532493,-1,-1,0.0,0.005461259543532493,1.054802104212507
2018-06-22,50.7599983215332,-0.004510754056921806,-1,-1,0.0,0.004510754056921806,1.0595600570833332
2018-06-25,50.58000183105469,-0.003546030268526623,1,1,0.0002,-0.0037460302685266233,1.0555909130381773
2018-06-26,50.20000076293945,-0.007512871774589813,1,1,0.0,-0.007512871774589813,1.0476603938620992
2018-06-27,49.83000183105469,-0.007370496539074178,1,1,0.0,-0.007370496539074178,1.0399386165550135
2018-06-28,49.619998931884766,-0.004214386743992549,1,1,0.0,-0.004214386743992549,1.0355559130348382
2018-06-29,50.02000045776367,0.008061296543516727,1,1,0.0,0.008061296543516727,1.0439038363372042
2018-07-02,50.40999984741211,0.0077968689739966734,1,1,0.0,0.0077968689739966734,1.0520430177705777
2018-07-03,49.970001220703125,-0.008728399683412658,1,1,0.0,-0.008728399683412658,1.0428603658273325
2018-07-05,49.93000030517578,-0.0008004985901575168,1,1,0.0,-0.0008004985901575168,1.0420255575747566
2018-07-06,50.209999084472656,0.005607826508822411,1,1,0.0,0.005607826508822411,1.0478690561193948
2018-07-09,51.369998931884766,0.023102964918611857,1,1,0.0,0.023102964918611857,1.07207793816222
2018-07-10,51.34999847412109,-0.0003893412143184394,1,1,0.0,-0.0003893412143184394,1.071660534035932
2018-07-11,51.2599983215332,-0.0017526807256526,1,1,0.0,-0.0017526807256526,1.0697822552734846
2018-07-12,51.36000061035156,0.0019508835757482412,1,1,0.0,0.0019508835757482412,1.0718692759049246
2018-07-13,50.90999984741211,-0.008761696993608625,1,1,0.0,-0.008761696993608625,1.062477882092687
2018-07-16,51.29999923706055,0.007660565523813556,1,1,0.0,0.007660565523813556,1.0706170635260608
2018-07-17,51.29999923706055,0.0,-1,-1,0.0002,-0.0002,1.0704029401133557
2018-07-18,50.720001220703125,-0.01130600438563778,-1,-1,0.0,0.01130600438563778,1.082504920448677
2018-07-19,51.36000061035156,0.012618284192532636,-1,-1,0.0,-0.012618284192532636,1.0688455657226406
2018-07-20,51.060001373291016,-0.0058411065711724275,-1,-1,0.0,0.0058411065711724275,1.0750888065801516
2018-07-23,51.869998931884766,0.01586364153561215,-1,-1,0.0,-0.01586364153561215,1.058033983133615
2018-07-24,51.650001525878906,-0.004241322740236808,-1,-1,0.0,0.004241322740236808,1.0625214467262227
2018-07-25,51.619998931884766,-0.0005808827319997434,-1,-1,0.0,0.0005808827319997434,1.0631386470870055
2018-07-26,52.36000061035156,0.014335561677234265,-1,-1,0.0,-0.014335561677234265,1.0478979574402383
2018-07-27,52.59999847412109,0.004583610790143355,-1,-1,0.0,-0.004583610790143355,1.043094801055546
2018-07-30,52.97999954223633,0.007224355116705938,-1,-1,0.0,-0.007224355116705938,1.035559113792331
2018-07-31,53.0099983215332,0.000566228379691891,-1,-1,0.0,-0.000566228379691891,1.0349727508332531
2018-08-01,52.61000061035156,-0.007545703147459948,-1,-1,0.0,0.007545703147459948,1.0427823479767508
2018-08-02,52.54999923706055,-0.001140493681712873,1,1,0.0002,-0.0013404936817128731,1.0413845048278862
2018-08-03,52.90999984741211,0.006850630172753114,-1,-1,0.0002,-0.0070506301727531135,1.0340420878167091
2018-08-06,52.93000030517578,0.0003780090308325157,-1,-1,0.0,-0.0003780090308325157,1.0336512105692535
2018-08-07,53.29999923706055,0.006990344412459493,-1,-1,0.0,-0.006990344412459493,1.0264256326050187
2018-08-08,53.52000045776367,0.004127602698916322,-1,-1,0.0,-0.004127602698916322,1.0221889553936414
2018-08-09,53.47999954223633,-0.0007474012553290166,-1,-1,0.0,0.0007474012553290166,1.022952940702086
2018-08-10,53.09999847412109,-0.007105480018097854,-1,-1,0.0,0.007105480018097854,1.0302215123816991
2018-08-13,52.369998931884766,-0.013747637725302297,-1,-1,0.0,0.013747637725302297,1.0443846245107358
2018-08-14,53.16999816894531,0.015275907072311856,1,1,0.0002,0.015075907072311856,1.060129670057611
2018-08-15,52.59000015258789,-0.01090837006453349,-1,-1,0.0002,0.01070837006453349,1.0714819308809795
2018-08-16,53.15999984741211,0.010838556629975127,1,1,0.0002,0.010638556629975126,1.082880952080652
2018-08-17,53.290000915527344,0.002445467804521817,1,1,0.0,0.002445467804521817,1.085529102585095
2018-08-20,53.81999969482422,0.009945557706726227,1,1,0.0,0.009945557706726227,1.0963252949171858
2018-08-21,54.18999862670898,0.006874747937249515,1,1,0.0,0.006874747937249515,1.103862254976972
2018-08-22,53.93999862670898,-0.0046133974226894026,1,1,0.0,-0.0046133974226894026,1.0987696996948573
2018-08-23,53.79999923706055,-0.0025954652060207195,1,1,0.0,-0.0025954652060207195,1.0959178811698695
2018-08-24,54.0099983215332,0.0039033287630234614,1,1,0.0,0.0039033287630234614,1.1001956089573517
2018-08-27,54.459999084472656,0.008331804794003084,1,1,0.0,0.008331804794003084,1.1093622240064036
2018-08-28,54.20000076293945,-0.0047741154224024696,1,1,0.0,-0.0047741154224024696,1.104066000703744
2018-08-29,54.33000183105469,0.0023985436584001985,1,1,0.0,0.0023985436584001985,1.1067141512081873
2018-08-30,54.040000915527344,-0.005337767453591047,1,1,0.0,-0.005337767453591047,1.1008067684314395
2018-08-31,54.11000061035156,0.001295331118399412,1,1,0.0,0.001295331118399412,1.1022326776939335
2018-09-04,54.2400016784668,0.002402533111233396,1,1,0.0,0.002402533111233396,1.1048808281983766
2018-09-05,54.33000183105469,0.0016592947972495775,-1,-1,0.0002,-0.0018592947972495776,1.1028265290229267
2018-09-06,54.33000183105469,0.0,-1,-1,0.0,-0.0,1.1028265290229267
2018-09-07,54.18999862670898,-0.0025769040976856283,-1,-1,0.0,0.0025769040976856283,1.1056684072246021
2018-09-10,54.130001068115234,-0.0011071703287360846,1,1,0.0002,-0.0013071703287360847,1.1042231102892572
2018-09-11,54.20000076293945,0.00129317741442736,1,1,0.0,0.00129317741442736,1.105651066675972
2018-09-12,53.54999923706055,-0.011992647910133658,1,1,0.0,-0.011992647910133658,1.0923913827218634
2018-09-13,54.02000045776367,0.00877686699158442,1,1,0.0,0.00877686699158442,1.1019791565907662
2018-09-14,54.13999938964844,0.0022213796902610383,1,1,0.0,0.0022213796902610383,1.104427070708308
2018-09-17,54.130001068115234,-0.00018467531669597026,1,1,0.0,-0.00018467531669597026,1.1042231102892572
2018-09-18,54.150001525878906,0.00036948932881974983,1,1,0.0,0.00036948932881974983,1.1046311089451453
2018-09-19,54.91999816894531,0.014219697532204423,1,1,0.0,0.014219697532204423,1.1203386291990087
2018-09-20,55.34999847412109,0.007829576101823665,-1,-1,0.0002,-0.008029576101823666,1.1113427849160424
2018-09-21,55.13999938964844,-0.0037940215042794323,-1,-1,0.0,0.0037940215042794323,1.1155592433406396
2018-09-24,54.41999816894531,-0.013057693664724535,-1,-1,0.0,0.013057693664724535,1.1301258742050337
2018-09-25,54.2599983215332,-0.002940092848136344,1,1,0.0002,-0.0031400928481363443,1.1265771740299486
2018-09-26,53.61000061035156,-0.011979316831708942,1,1,0.0,-0.011979316831708942,1.1130815491268726
2018-09-27,52.93000030517578,-0.012684206256928898,1,1,0.0,-0.012684206256928898,1.0989629931769653
2018-09-28,52.810001373291016,-0.002267125093385447,1,1,0.0,-0.002267125093385447,1.0964715065984318
2018-10-01,52.83000183105469,0.00037872481052025897,1,1,0.0,0.00037872481052025897,1.096886767562009
2018-10-02,52.7400016784668,-0.0017035803420129003,1,1,0.0,-0.0017035803420129003,1.0950181328273765
2018-10-03,53.43000030517578,0.013083022463965976,1,1,0.0,0.013083022463965976,1.1093442796576072
2018-10-04,53.68000030517578,0.00467901925083436,1,1,0.0,0.00467901925083436,1.114534922897928
2018-10-05,53.47999954223633,-0.0037257966058574787,1,1,0.0,-0.0037257966058574787,1.1103823924650853
2018-10-08,53.93000030517578,0.008414374846507977,1,1,0.0,0.008414374846507977,1.1197255661382488
2018-10-09,53.95000076293945,0.00037085958929150564,1,1,0.0,0.00037085958929150564,1.120140827101826
2018-10-10,53.33000183105469,-0.011492102374735635,1,1,0.0,-0.011492102374735635,1.1072680540426507
2018-10-11,51.81999969482422,-0.028314308726522075,1,1,0.0,-0.028314308726522075,1.0759165245174718
2018-10-12,50.790000915527344,-0.0198764721220126,1,1,0.0,-0.0198764721220126,1.0545310997122876
2018-10-15,50.5099983215332,-0.005512947212972796,1,1,0.0,-0.005512947212972796,1.0487175254251357
2018-10-16,50.970001220703125,0.009107165204038647,1,1,0.0,0.009107165204038647,1.058268369181553
2018-10-17,52.900001525878906,0.03786541610659899,1,1,0.0,0.03786541610659899,1.0983401413330645
2018-10-18,52.130001068115234,-0.014555773828985319,1,1,0.0,-0.014555773828985319,1.0823529506485245
2018-10-19,52.5,0.007097619879218975,1,1,0.0,0.007097619879218975,1.0900350804673788
2018-10-22,51.43000030517578,-0.020380946568080316,1,1,0.0,-0.020380946568080316,1.06781913373504
2018-10-23,51.369998931884766,-0.0011666609553758756,1,1,0.0,-0.0011666609553758756,1.066573350844308
2018-10-24,50.27999877929688,-0.02121861349526588,1,1,0.0,-0.02121861349526588,1.043942143148392
2018-10-25,51.27000045776367,0.019689771330591688,1,1,0.0,0.019689771330591688,1.0644971252293516
2018-10-26,50.90999984741211,-0.00702166192973086,1,1,0.0,-0.00702166192973086,1.0570225862908207
2018-10-29,51.560001373291016,0.012767659159832911,1,1,0.0,0.012767659159832911,1.0705182903968269
2018-10-30,52.31999969482422,0.014740075665065744,1,1,0.0,0.014740075665065744,1.086297810998113
2018-10-31,52.27000045776367,-0.0009556429157527857,1,1,0.0,-0.0009556429157527857,1.0852596981906348
2018-11-01,52.130001068115234,-0.00267838891184935,-1,-1,0.0002,0.0024783889118493497,1.0879493937931075
2018-11-02,52.06999969482422,-0.0011509950520165457,-1,-1,0.0,0.0011509950520165457,1.0892016181622077
2018-11-05,52.34000015258789,0.005185336265529195,-1,-1,0.0,-0.005185336265529195,1.083553741511078
2018-11-06,52.63999938964844,0.005731739323384666,-1,-1,0.0,-0.005731739323384666,1.0773430939218585
2018-11-07,52.58000183105469,-0.0011397712630967227,-1,-1,0.0,0.0011397712630967227,1.0785710186208064
2018-11-08,52.93000030517578,0.006656494140979241,-1,-1,0.0,-0.006656494140979241,1.071391516954727
2018-11-09,53.150001525878906,0.004156456063379554,-1,-1,0.0,-0.004156456063379554,1.066938325187827
2018-11-12,52.91999816894531,-0.0043274383881551914,-1,-1,0.0,0.0043274383881551914,1.0715554350540388
2018-11-13,53.68999862670898,0.01455027370381723,-1,-1,0.0,-0.01455027370381723,1.0559640101851897
2018-11-14,54.0,0.005773912855658203,-1,-1,0.0,-0.005773912855658203,1.049866966011669
2018-11-15,54.65999984741211,0.012222219396520462,-1,-1,0.0,-0.012222219396520462,1.037035261615915
2018-11-16,54.91999816894531,0.004756646949487964,-1,-1,0.0,-0.004756646949487964,1.0321024510022383
2018-11-19,55.0,0.0014566976278582722,-1,-1,0.0,-0.0014566976278582722,1.0305989898101566
2018-11-20,54.11000061035156,-0.016181807084516997,1,1,0.0002,-0.016381807084516996,1.0137159159775886
2018-11-21,53.68000030517578,-0.007946780638060424,1,1,0.0,-0.007946780638060424,1.0056601379640042
2018-11-23,53.52000045776367,-0.002980623071954125,1,1,0.0,-0.002980623071954125,1.002662644154244
2018-11-26,54.15999984741211,0.011958134980837754,1,1,0.0,0.011958134980837754,1.0146526193932843
2018-11-27,53.720001220703125,-0.008124051476156136,1,1,0.0,-0.008124051476156136,1.0064095292829167
2018-11-28,54.290000915527344,0.010610567421293071,1,1,0.0,0.010610567421293071,1.0170881054468048
2018-11-29,54.040000915527344,-0.0046048995355330025,-1,-1,0.0002,0.004404899535533003,1.0215682763700837
2018-11-30,54.459999084472656,0.0077719867103969165,1,1,0.0002,0.007571986710396917,1.029303577782521
2018-12-03,54.400001525878906,-0.00110168122663179,1,1,0.0,-0.00110168122663179,1.0281696133543732
2018-12-04,52.59999847412109,-0.033088290464505454,1,1,0.0,-0.033088290464505454,0.9941492385409254
2018-12-06,52.34000015258789,-0.004942934012842515,1,1,0.0,-0.004942934012842515,0.9892352244559
2018-12-07,51.7599983215332,-0.011081425857160765,1,1,0.0,-0.011081425857160765,0.9782730876608001
2018-12-10,50.58000183105469,-0.02279745998344851,1,1,0.0,-0.02279745998344851,0.9559709460919684
2018-12-11,50.119998931884766,-0.00909456074569559,1,1,0.0,-0.00909456074569559,0.9472768102516149
2018-12-12,50.130001068115234,0.00019956377581054063,1,1,0.0,0.00019956377581054063,0.9474658523886065
2018-12-13,49.18999862670898,-0.01875129506039719,1,1,0.0,-0.01875129506039719,0.929699640630817
2018-12-14,48.75,-0.008944879833155173,-1,-1,0.0002,0.008744879833155172,0.937829752269061
2018-12-17,47.93999862670898,-0.016615412785456862,-1,-1,0.0,0.016615412785456862,0.953412180725494
2018-12-18,47.2599983215332,-0.014184403935233347,-1,-1,0.0,0.014184403935233347,0.9669357642136762
2018-12-19,46.220001220703125,-0.022005864108467832,-1,-1,0.0,0.022005864108467832,0.98821402124258
2018-12-20,45.77000045776367,-0.009736061251722439,-1,-1,0.0,0.009736061251722439,0.9978353334832087
2018-12-21,44.61000061035156,-0.025344108276392774,-1,-1,0.0,0.025344108276392774,1.0231245802170177
2018-12-24,43.7599983215332,-0.019054074808085075,-1,-1,0.0,0.019054074808085075,1.0426192725064636
2018-12-26,45.38999938964844,0.0372486547220261,-1,-1,0.0,-0.0372486547220261,1.0037831072183403
2018-12-27,45.650001525878906,0.005728181091136264,1,1,0.0002,0.005528181091136264,1.0093322020112667
2018-12-28,45.209999084472656,-0.009638607375660468,1,1,0.0,-0.009638607375660468,0.9996036452044693
2018-12-31,45.70000076293945,0.010838347453873132,-1,-1,0.0002,-0.011038347453873132,0.9885696728525443
2019-01-02,46.34999847412109,0.014223144427357504,1,1,0.0002,0.014023144427357503,1.002432528151461
2019-01-03,45.70000076293945,-0.01402368355081074,1,1,0.0,-0.01402368355081074,0.9883747315956257
2019-01-04,46.83000183105469,0.02472649998359766,-1,-1,0.0002,-0.02492649998359766,0.963738008864719
2019-01-07,46.61000061035156,-0.00469786914586956,-1,-1,0.0,0.00469786914586956,0.9682655239212665
2019-01-08,46.90999984741211,0.006436370588545293,-1,-1,0.0,-0.006436370588545293,0.9620334081811973
2019-01-09,47.40999984741211,0.010658708199240863,-1,-1,0.0,-0.010658708199240863,0.9517793748054727
2019-01-10,47.310001373291016,-0.002109227471903341,-1,-1,0.0,0.002109227471903341,0.9537868940100035
2019-01-11,47.43999862670898,0.002747775304258404,-1,-1,0.0,-0.002747775304258404,0.9511661019371175
2019-01-14,47.790000915527344,0.007377788763706095,-1,-1,0.0,-0.007377788763706095,0.9441485993578277
2019-01-15,47.970001220703125,0.003766484656360314,-1,-1,0.0,-0.003766484656360314,0.9405924781450223
2019-01-16,49.11000061035156,0.02376483970478671,-1,-1,0.0,-0.02376483970478671,0.9182394486743778
2019-01-17,49.75,0.013031956458854799,-1,-1,0.0,-0.013031956458854799,0.9062729921604504
2019-01-18,50.220001220703125,0.009447260717650785,1,1,0.0002,0.009247260717650784,0.9146535348003236
2019-01-22,50.13999938964844,-0.0015930272622476371,1,1,0.0,-0.0015930272622476371,0.9131964667838756
2019-01-23,50.52999877929688,0.007778208902989414,1,1,0.0,0.007778208902989414,0.9202994996719924
2019-01-24,50.88999938964844,0.0071244927577369666,1,1,0.0,0.0071244927577369666,0.9268561667923545
2019-01-25,51.369998931884766,0.00943209958721214,1,1,0.0,0.00943209958721214,0.9355983664605617
2019-01-28,51.27000045776367,-0.0019466318123481097,1,1,0.0,-0.0019466318123481097,0.9337771009168286
2019-01-29,51.04999923706055,-0.004291032157964669,1,1,0.0,-0.004291032157964669,0.9297702333484235
2019-01-30,51.040000915527344,-0.00019585350994377748,1,1,0.0,-0.00019585350994377748,0.929588134584781
2019-01-31,51.15999984741211,0.0023510762094884896,1,1,0.0,0.0023510762094884896,0.931773667132626
2019-02-01,51.290000915527344,0.002541068579025918,-1,-1,0.0002,-0.002741068579025918,0.9292196116108851
2019-02-04,51.56999969482422,0.005459129933688578,-1,-1,0.0,-0.005459129933688578,0.9241468810141696
2019-02-05,51.47999954223633,-0.001745203667257833,1,1,0.0002,-0.0019452036672578331,0.922349227112136
2019-02-06,51.43999862670898,-0.0007770185680466835,1,1,0.0,-0.0007770185680466835,0.9216325446364463
2019-02-07,50.95000076293945,-0.009525619689948917,-1,-1,0.0002,0.009325619689948916,0.9302273392416057
2019-02-08,50.58000183105469,-0.0072620005170618285,-1,-1,0.0,0.0072620005170618285,0.9369826506601633
2019-02-11,50.54999923706055,-0.0005931710737052676,-1,-1,0.0,0.0005931710737052676,0.9375384416650986
2019-02-12,51.209999084472656,0.013056377000461694,-1,-1,0.0,-0.013056377000461694,0.9252975863182937
2019-02-13,50.90999984741211,-0.005858216020775298,-1,-1,0.0,0.005858216020775298,0.9307181794624484
2019-02-14,50.459999084472656,-0.008839142885252338,1,1,0.0002,-0.009039142885252338,0.9223052848523854
2019-02-15,51.310001373291016,0.016845071427675107,1,1,0.0,0.016845071427675107,0.937841583253846
2019-02-19,51.310001373291016,0.0,1,1,0.0,0.0,0.937841583253846
2019-02-20,51.59999847412109,0.005651863049472183,1,1,0.0,0.005651863049472183,0.943142135444497
2019-02-21,51.04999923706055,-0.010658900258231241,1,1,0.0,-0.010658900258231241,0.9330892774934588
2019-02-22,51.27999877929688,0.004505377975977831,1,1,0.0,0.004505377975977831,0.9372931973738989
2019-02-25,51.61000061035156,0.0064352932704809795,1,1,0.0,0.0064352932704809795,0.9433249539794268
2019-02-26,51.29999923706055,-0.006006614408542332,1,1,0.0,-0.006006614408542332,0.9376587647189165
2019-02-27,51.540000915527344,0.00467839536132808,1,1,0.0,0.00467839536132808,0.9420455031342861
2019-02-28,51.68999862670898,0.0029103164244694835,1,1,0.0,0.0029103164244694835,0.9447871536346555
2019-03-01,51.720001220703125,0.0005804332519103728,1,1,0.0,0.0005804332519103728,0.9453355395146028
2019-03-04,51.66999816894531,-0.0009668029887399676,1,1,0.0,-0.0009668029887399676,0.944421586289638
2019-03-05,51.540000915527344,-0.002515913644759893,1,1,0.0,-0.002515913644759893,0.9420455031342861
2019-03-06,51.09999847412109,-0.008537105812772672,1,1,0.0,-0.008537105812772672,0.934003160993582
2019-03-07,50.68000030517578,-0.008219142494847786,1,1,0.0,-0.008219142494847786,0.9263264559227375
2019-03-08,50.869998931884766,0.003748986297649637,1,1,0.0,0.003748986297649637,0.9297992411131423
2019-03-11,51.459999084472656,0.01159819471154111,1,1,0.0,0.01159819471154111,0.9405832337542157
2019-03-12,51.04999923706055,-0.00796735046067698,1,1,0.0,-0.00796735046067698,0.933089277493459
2019-03-13,51.58000183105469,0.010382029420470174,1,1,0.0,0.010382029420470174,0.9427766378243214
2019-03-14,51.709999084472656,0.0025203033889715787,1,1,0.0,0.0025203033889715787,0.9451527209796733
2019-03-15,52.06999969482422,0.006961914846748796,1,1,0.0,0.006961914846748796,0.9517327937403067
2019-03-18,52.45000076293945,0.0072978888101089545,1,1,0.0,0.0072978888101089545,0.9586784338459579
2019-03-19,51.93000030517578,-0.009914212587220694,1,1,0.0,-0.009914212587220694,0.9491738920500252
2019-03-20,50.369998931884766,-0.030040465321074405,1,1,0.0,-0.030040465321074405,0.9206602666622272
2019-03-21,49.65999984741211,-0.014095674002947423,1,1,0.0,-0.014095674002947423,0.9076829396758899
2019-03-22,48.27999877929688,-0.02778898655568851,1,1,0.0,-0.02778898655568851,0.8824593506684087
2019-03-25,48.09999847412109,-0.0037282582793474184,-1,-1,0.0002,0.0035282582793474183,0.8855728951785922
2019-03-26,48.5099983215332,0.008523905622007666,-1,-1,0.0,-0.008523905622007666,0.8780243553986817
2019-03-27,48.130001068115234,-0.007833380057019945,-1,-1,0.0,0.007833380057019945,0.8849022538738395
2019-03-28,48.040000915527344,-0.0018699387199372364,-1,-1,0.0,0.0018699387199372364,0.8865569668617179
2019-03-29,48.18999862670898,0.0031223502981481133,-1,-1,0.0,-0.0031223502981481133,0.883788825451912
2019-04-01,49.06999969482422,0.018261072695434866,-1,-1,0.0,-0.018261072695434866,0.8676498934629215
2019-04-02,49.13999938964844,0.0014265273132170186,1,1,0.0002,0.0012265273132170186,0.8687140897555636
2019-04-03,49.41999816894531,0.00569798092744489,1,1,0.0,0.00569798092744489,0.8736640060703935
2019-04-04,49.790000915527344,0.00748690328391266,1,1,0.0,0.00748690328391266,0.8802050439864783
2019-04-05,49.70000076293945,-0.0018075949173125272,1,1,0.0,-0.0018075949173125272,0.8786139898227755
2019-04-08,49.880001068115234,0.003621736467054548,1,1,0.0,0.003621736467054548,0.8817960981501809
2019-04-09,49.220001220703125,-0.013231752872475355,1,1,0.0,-0.013231752872475355,0.8701283900955447
2019-04-10,49.29999923706055,0.0016253152046605823,1,1,0.0,0.0016253152046605823,0.8715426229979738
2019-04-11,49.61000061035156,0.006288060407473095,1,1,0.0,0.006288060407473095,0.8770229356590726
2019-04-12,50.220001220703125,0.012295920234765667,1,1,0.0,0.012295920234765667,0.8878067397199966
2019-04-15,49.88999938964844,-0.006571123517190247,1,1,0.0,-0.006571123517190247,0.8819728519739025
2019-04-16,50.27999877929688,0.007817185696926687,-1,-1,0.0002,-0.008017185696926688,0.8749019118399797
2019-04-17,50.66999816894531,0.007756551295085012,-1,-1,0.0,-0.007756551295085012,0.8681156902826249
2019-04-18,51.209999084472656,0.010657212059231869,-1,-1,0.0,-0.010657212059231869,0.8588639972793365
2019-04-22,51.20000076293945,-0.0001952415878139213,-1,-1,0.0,0.0001952415878139213,0.8590316832498816
2019-04-23,51.68999862670898,0.009570270634140288,-1,-1,0.0,-0.009570270634140288,0.8508105175578791
2019-04-24,51.68000030517578,-0.0001934285509543887,1,1,0.0002,-0.0003934285509543887,0.8504757844088195
2019-04-25,51.84000015258789,0.003095972261363933,1,1,0.0,0.003095972261363933,0.853108833846311
